#options: 4320x7680 fps=120/1 timebase=1/120 bitdepth=8 cabac=1 ref=1 deblock=1:0:0 analyse=0x1:0 me=dia subme=2 psy=1 psy_rd=1.00:0.00 mixed_ref=0 me_range=16 chroma_me=1 trellis=0 8x8dct=0 cqm=0 deadzone=21,11 fast_pskip=1 chroma_qp_offset=0 threads=12 lookahead_threads=4 sliced_threads=0 nr=0 decimate=1 interlaced=0 bluray_compat=0 constrained_intra=0 bframes=3 b_pyramid=2 b_adapt=1 b_bias=0 direct=1 weightb=1 open_gop=0 weightp=2 keyint=250 keyint_min=25 scenecut=40 intra_refresh=0 rc_lookahead=40 rc=abr mbtree=1 bitrate=13500 ratetol=1.0 qcomp=0.60 qpmin=0 qpmax=69 qpstep=4 ip_ratio=1.40 aq=1:1.00
in:133 out:134 type:b dur:8 cpbdur:8 q:41.78 aq:33.78 tex:98928 mv:217933 misc:76707 imb:12209 pmb:12757 smb:104634 d:- ref:0 ;
in:138 out:135 type:P dur:8 cpbdur:8 q:41.79 aq:34.39 tex:293201 mv:265483 misc:67348 imb:55838 pmb:4712 smb:69050 d:- ref:0 ;
in:136 out:136 type:B dur:8 cpbdur:8 q:41.80 aq:34.11 tex:130102 mv:251568 misc:80738 imb:14423 pmb:14117 smb:101060 d:- ref:0 ;
in:135 out:137 type:b dur:8 cpbdur:8 q:41.80 aq:34.68 tex:80920 mv:185714 misc:69182 imb:9304 pmb:12163 smb:108133 d:- ref:0 ;
in:137 out:138 type:b dur:8 cpbdur:8 q:41.80 aq:34.70 tex:57558 mv:130831 misc:57683 imb:5401 pmb:9432 smb:114767 d:- ref:0 ;
in:140 out:139 type:P dur:8 cpbdur:8 q:41.91 aq:34.75 tex:167614 mv:174045 misc:71285 imb:25354 pmb:4465 smb:99781 d:- ref:0 ;
in:139 out:140 type:b dur:8 cpbdur:8 q:41.85 aq:34.82 tex:60653 mv:128066 misc:55761 imb:5201 pmb:9421 smb:114978 d:- ref:0 ;
in:141 out:141 type:P dur:8 cpbdur:8 q:42.03 aq:34.81 tex:147739 mv:171100 misc:73825 imb:22228 pmb:4889 smb:102483 d:- ref:0 ;
in:142 out:142 type:P dur:8 cpbdur:8 q:42.10 aq:34.97 tex:164215 mv:181387 misc:77094 imb:24483 pmb:5063 smb:100054 d:- ref:0 ;
in:143 out:143 type:P dur:8 cpbdur:8 q:42.14 aq:34.85 tex:165467 mv:181350 misc:78063 imb:25420 pmb:4987 smb:99193 d:- ref:0 ;
in:144 out:144 type:P dur:8 cpbdur:8 q:42.23 aq:34.93 tex:170694 mv:184639 misc:78739 imb:25704 pmb:5089 smb:98807 d:- ref:0 ;
in:145 out:145 type:P dur:8 cpbdur:8 q:42.29 aq:34.91 tex:163709 mv:178260 misc:78551 imb:23212 pmb:5279 smb:101109 d:- ref:0 ;
in:146 out:146 type:P dur:8 cpbdur:8 q:42.31 aq:34.53 tex:166013 mv:182128 misc:81187 imb:24209 pmb:5403 smb:99988 d:- ref:0 ;
in:147 out:147 type:P dur:8 cpbdur:8 q:42.37 aq:34.59 tex:179943 mv:196976 misc:84977 imb:27235 pmb:5678 smb:96687 d:- ref:0 ;
in:148 out:148 type:I dur:8 cpbdur:8 q:38.65 aq:31.15 tex:747196 mv:409596 misc:3400 imb:129600 pmb:0 smb:0 d:- ref:;
in:151 out:149 type:P dur:8 cpbdur:8 q:42.47 aq:35.02 tex:273293 mv:233392 misc:71435 imb:40819 pmb:5096 smb:83685 d:- ref:0 ;
in:149 out:150 type:B dur:8 cpbdur:8 q:42.47 aq:35.04 tex:61393 mv:154130 misc:58757 imb:6113 pmb:11632 smb:111855 d:- ref:0 ;
in:150 out:151 type:b dur:8 cpbdur:8 q:42.47 aq:36.40 tex:62067 mv:149237 misc:56840 imb:6197 pmb:11299 smb:112104 d:- ref:0 ;
in:154 out:152 type:P dur:8 cpbdur:8 q:42.35 aq:35.20 tex:304824 mv:249585 misc:75671 imb:49723 pmb:5024 smb:74853 d:- ref:0 ;
in:152 out:153 type:B dur:8 cpbdur:8 q:42.43 aq:35.01 tex:112471 mv:224416 misc:74121 imb:11274 pmb:13647 smb:104679 d:- ref:0 ;
in:153 out:154 type:b dur:8 cpbdur:8 q:42.39 aq:35.34 tex:82644 mv:178176 misc:64556 imb:7850 pmb:12349 smb:109401 d:- ref:0 ;
in:157 out:155 type:P dur:8 cpbdur:8 q:42.23 aq:34.99 tex:348915 mv:264907 misc:69754 imb:56042 pmb:4465 smb:69093 d:- ref:0 ;
in:155 out:156 type:B dur:8 cpbdur:8 q:42.31 aq:35.00 tex:126163 mv:238430 misc:75551 imb:11915 pmb:14144 smb:103541 d:- ref:0 ;
in:156 out:157 type:b dur:8 cpbdur:8 q:42.27 aq:35.24 tex:97874 mv:197841 misc:69981 imb:9135 pmb:13562 smb:106903 d:- ref:0 ;
in:160 out:158 type:P dur:8 cpbdur:8 q:42.12 aq:34.52 tex:332672 mv:269309 misc:73979 imb:55903 pmb:4493 smb:69204 d:- ref:0 ;
in:158 out:159 type:B dur:8 cpbdur:8 q:42.19 aq:34.78 tex:128745 mv:242959 misc:79136 imb:12375 pmb:14706 smb:102519 d:- ref:0 ;
in:159 out:160 type:b dur:8 cpbdur:8 q:42.16 aq:34.97 tex:97485 mv:198882 misc:70121 imb:9685 pmb:13029 smb:106886 d:- ref:0 ;
in:163 out:161 type:P dur:8 cpbdur:8 q:42.14 aq:34.16 tex:332207 mv:276117 misc:78612 imb:56197 pmb:4589 smb:68814 d:- ref:0 ;
in:161 out:162 type:B dur:8 cpbdur:8 q:42.13 aq:33.97 tex:130653 mv:248973 misc:79542 imb:13352 pmb:14309 smb:101939 d:- ref:0 ;
in:162 out:163 type:b dur:8 cpbdur:8 q:42.13 aq:34.34 tex:103938 mv:207603 misc:72891 imb:10462 pmb:13169 smb:105969 d:- ref:0 ;
in:164 out:164 type:P dur:8 cpbdur:8 q:42.08 aq:34.54 tex:178751 mv:205643 misc:83438 imb:25789 pmb:5874 smb:97937 d:- ref:0 ;
in:165 out:165 type:i dur:8 cpbdur:8 q:39.03 aq:29.32 tex:729522 mv:429897 misc:2893 imb:129600 pmb:0 smb:0 d:- ref:;
in:166 out:166 type:P dur:8 cpbdur:8 q:42.14 aq:34.01 tex:145789 mv:174906 misc:64401 imb:19209 pmb:5758 smb:104633 d:- ref:0 ;
in:167 out:167 type:i dur:8 cpbdur:8 q:39.04 aq:33.17 tex:1060023 mv:473898 misc:5775 imb:129600 pmb:0 smb:0 d:- ref:;
in:170 out:168 type:P dur:8 cpbdur:8 q:42.34 aq:35.05 tex:300866 mv:249424 misc:72822 imb:42297 pmb:5335 smb:81968 d:- ref:0 ;
in:168 out:169 type:B dur:8 cpbdur:8 q:42.34 aq:36.07 tex:106959 mv:192843 misc:67518 imb:8512 pmb:13524 smb:107564 d:- ref:0 ;
in:169 out:170 type:b dur:8 cpbdur:8 q:42.34 aq:34.80 tex:98686 mv:184494 misc:67700 imb:8443 pmb:12623 smb:108534 d:- ref:0 ;
in:174 out:171 type:P dur:8 cpbdur:8 q:42.41 aq:35.32 tex:347708 mv:269977 misc:73051 imb:49847 pmb:5370 smb:74383 d:- ref:0 ;
in:172 out:172 type:B dur:8 cpbdur:8 q:42.37 aq:35.00 tex:158928 mv:275002 misc:82494 imb:15194 pmb:15694 smb:98712 d:- ref:0 ;
in:171 out:173 type:b dur:8 cpbdur:8 q:42.35 aq:34.90 tex:89747 mv:184622 misc:66847 imb:8117 pmb:12589 smb:108894 d:- ref:0 ;
in:173 out:174 type:b dur:8 cpbdur:8 q:42.39 aq:35.70 tex:83766 mv:170626 misc:65672 imb:7331 pmb:12504 smb:109765 d:- ref:0 ;
in:178 out:175 type:P dur:6 cpbdur:6 q:43.48 aq:36.67 tex:268384 mv:237127 misc:78377 imb:42263 pmb:5119 smb:82218 d:- ref:0 ;
in:176 out:176 type:B dur:8 cpbdur:8 q:42.94 aq:35.75 tex:142082 mv:271066 misc:84340 imb:14075 pmb:15942 smb:99583 d:- ref:0 ;
in:175 out:177 type:b dur:8 cpbdur:8 q:42.68 aq:36.55 tex:82124 mv:194240 misc:68372 imb:7863 pmb:13237 smb:108500 d:- ref:0 ;
in:177 out:178 type:b dur:8 cpbdur:8 q:43.21 aq:36.49 tex:70006 mv:161952 misc:62826 imb:6340 pmb:11351 smb:111909 d:- ref:0 ;
in:179 out:179 type:P dur:8 cpbdur:8 q:42.66 aq:37.79 tex:162329 mv:173954 misc:72861 imb:19910 pmb:6098 smb:103592 d:- ref:0 ;
in:180 out:180 type:I dur:10 cpbdur:10 q:39.37 aq:31.85 tex:852703 mv:432124 misc:4069 imb:129600 pmb:0 smb:0 d:- ref:;
in:184 out:181 type:P dur:6 cpbdur:6 q:43.75 aq:36.18 tex:206181 mv:200768 misc:68275 imb:33007 pmb:4866 smb:91727 d:- ref:0 ;
in:182 out:182 type:B dur:8 cpbdur:8 q:43.75 aq:35.45 tex:97211 mv:193847 misc:70046 imb:9113 pmb:13887 smb:106600 d:- ref:0 ;
in:181 out:183 type:b dur:8 cpbdur:8 q:43.75 aq:34.43 tex:65824 mv:151044 misc:60852 imb:6139 pmb:11542 smb:111919 d:- ref:0 ;
in:183 out:184 type:b dur:8 cpbdur:8 q:43.75 aq:36.39 tex:52546 mv:124192 misc:55582 imb:4777 pmb:10180 smb:114643 d:- ref:0 ;
in:188 out:185 type:P dur:8 cpbdur:8 q:42.76 aq:36.33 tex:214738 mv:205252 misc:74970 imb:36362 pmb:4444 smb:88794 d:- ref:0 ;
in:186 out:186 type:B dur:8 cpbdur:8 q:43.26 aq:36.23 tex:82210 mv:194794 misc:71020 imb:10312 pmb:12617 smb:106671 d:- ref:0 ;
in:185 out:187 type:b dur:8 cpbdur:8 q:43.50 aq:38.33 tex:50706 mv:122950 misc:54704 imb:5060 pmb:9963 smb:114577 d:- ref:0 ;
in:187 out:188 type:b dur:8 cpbdur:8 q:43.01 aq:36.25 tex:40759 mv:117477 misc:52476 imb:5044 pmb:8561 smb:115995 d:- ref:0 ;
in:192 out:189 type:P dur:8 cpbdur:8 q:42.74 aq:35.70 tex:197228 mv:194845 misc:75223 imb:30071 pmb:5222 smb:94307 d:- ref:0 ;
in:190 out:190 type:B dur:8 cpbdur:8 q:42.75 aq:35.53 tex:87790 mv:196381 misc:69133 imb:11434 pmb:10879 smb:107287 d:- ref:0 ;
in:189 out:191 type:b dur:8 cpbdur:8 q:42.76 aq:36.44 tex:46099 mv:124823 misc:50118 imb:5641 pmb:8097 smb:115862 d:- ref:0 ;
in:191 out:192 type:b dur:8 cpbdur:8 q:42.74 aq:36.37 tex:44333 mv:116876 misc:50447 imb:5190 pmb:7855 smb:116555 d:- ref:0 ;
in:196 out:193 type:P dur:8 cpbdur:8 q:42.76 aq:35.63 tex:264898 mv:235275 misc:85427 imb:35634 pmb:6527 smb:87439 d:- ref:0 ;
in:194 out:194 type:B dur:8 cpbdur:8 q:42.75 aq:33.50 tex:125274 mv:260584 misc:87070 imb:14042 pmb:14807 smb:100751 d:- ref:0 ;
in:193 out:195 type:b dur:10 cpbdur:10 q:42.74 aq:35.99 tex:53230 mv:146239 misc:56091 imb:6588 pmb:9101 smb:113911 d:- ref:0 ;
in:195 out:196 type:b dur:8 cpbdur:8 q:42.75 aq:36.03 tex:48092 mv:120584 misc:54828 imb:4537 pmb:9602 smb:115461 d:- ref:0 ;
in:200 out:197 type:P dur:8 cpbdur:8 q:42.67 aq:35.92 tex:267457 mv:241808 misc:89607 imb:35952 pmb:6995 smb:86653 d:- ref:0 ;
in:198 out:198 type:B dur:8 cpbdur:8 q:42.71 aq:35.54 tex:106186 mv:206297 misc:77069 imb:10222 pmb:13383 smb:105995 d:- ref:0 ;
in:197 out:199 type:b dur:8 cpbdur:8 q:42.73 aq:36.33 tex:55885 mv:136478 misc:59621 imb:5389 pmb:10004 smb:114207 d:- ref:0 ;
in:199 out:200 type:b dur:8 cpbdur:8 q:42.69 aq:36.17 tex:55904 mv:126825 misc:56719 imb:5220 pmb:9058 smb:115322 d:- ref:0 ;
in:204 out:201 type:P dur:8 cpbdur:8 q:42.57 aq:35.42 tex:259782 mv:246739 misc:94279 imb:36808 pmb:6816 smb:85976 d:- ref:0 ;
in:202 out:202 type:B dur:8 cpbdur:8 q:42.62 aq:35.51 tex:106017 mv:208840 misc:77471 imb:10144 pmb:12965 smb:106491 d:- ref:0 ;
in:201 out:203 type:b dur:8 cpbdur:8 q:42.64 aq:36.27 tex:62343 mv:140651 misc:58654 imb:6039 pmb:9364 smb:114197 d:- ref:0 ;
in:203 out:204 type:b dur:8 cpbdur:8 q:42.59 aq:36.37 tex:58545 mv:128865 misc:56918 imb:5420 pmb:9015 smb:115165 d:- ref:0 ;
in:208 out:205 type:P dur:8 cpbdur:8 q:42.47 aq:35.63 tex:222013 mv:221828 misc:91415 imb:32167 pmb:6509 smb:90924 d:- ref:0 ;
in:206 out:206 type:B dur:8 cpbdur:8 q:42.52 aq:35.37 tex:104629 mv:209589 misc:77998 imb:10877 pmb:12481 smb:106242 d:- ref:0 ;
in:205 out:207 type:b dur:8 cpbdur:8 q:42.54 aq:36.28 tex:62556 mv:140717 misc:59711 imb:6250 pmb:9333 smb:114017 d:- ref:0 ;
in:207 out:208 type:b dur:8 cpbdur:8 q:42.49 aq:36.40 tex:51302 mv:119659 misc:54287 imb:5024 pmb:8175 smb:116401 d:- ref:0 ;
in:209 out:209 type:P dur:8 cpbdur:8 q:42.39 aq:36.37 tex:104486 mv:137739 misc:70703 imb:14286 pmb:5471 smb:109843 d:- ref:0 ;
in:210 out:210 type:I dur:8 cpbdur:8 q:39.72 aq:30.66 tex:915851 mv:462908 misc:4193 imb:129600 pmb:0 smb:0 d:- ref:;
in:214 out:211 type:P dur:8 cpbdur:8 q:42.44 aq:35.78 tex:169184 mv:188902 misc:72562 imb:25966 pmb:6273 smb:97361 d:- ref:0 ;
in:212 out:212 type:B dur:8 cpbdur:8 q:42.44 aq:35.51 tex:55279 mv:154947 misc:61566 imb:6037 pmb:11375 smb:112188 d:- ref:0 ;
in:211 out:213 type:b dur:8 cpbdur:8 q:42.44 aq:35.88 tex:26177 mv:96677 misc:44938 imb:3129 pmb:7578 smb:118893 d:- ref:0 ;
in:213 out:214 type:b dur:8 cpbdur:8 q:42.44 aq:36.33 tex:33564 mv:95840 misc:46620 imb:3233 pmb:7646 smb:118721 d:- ref:0 ;
in:218 out:215 type:P dur:8 cpbdur:8 q:42.38 aq:34.77 tex:241714 mv:236488 misc:74526 imb:39741 pmb:6472 smb:83387 d:- ref:0 ;
in:216 out:216 type:B dur:8 cpbdur:8 q:42.41 aq:35.96 tex:98735 mv:196127 misc:71314 imb:8254 pmb:13979 smb:107367 d:- ref:0 ;
in:215 out:217 type:b dur:8 cpbdur:8 q:42.42 aq:36.54 tex:36895 mv:85617 misc:43176 imb:2578 pmb:7324 smb:119698 d:- ref:0 ;
in:217 out:218 type:b dur:8 cpbdur:8 q:42.39 aq:35.80 tex:68172 mv:123064 misc:51156 imb:4490 pmb:10016 smb:115094 d:- ref:0 ;
in:219 out:219 type:P dur:8 cpbdur:8 q:42.30 aq:33.58 tex:209018 mv:211560 misc:74238 imb:33588 pmb:6517 smb:89495 d:- ref:0 ;
in:223 out:220 type:P dur:8 cpbdur:8 q:42.27 aq:35.29 tex:260153 mv:245089 misc:80230 imb:40169 pmb:6806 smb:82625 d:- ref:0 ;
in:221 out:221 type:B dur:8 cpbdur:8 q:42.28 aq:34.44 tex:131816 mv:249962 misc:80302 imb:10654 pmb:16340 smb:102606 d:- ref:0 ;
in:220 out:222 type:b dur:8 cpbdur:8 q:42.29 aq:34.99 tex:82592 mv:141728 misc:53448 imb:7058 pmb:10191 smb:112351 d:- ref:0 ;
in:222 out:223 type:b dur:8 cpbdur:8 q:42.28 aq:36.14 tex:52685 mv:126175 misc:56700 imb:3545 pmb:10538 smb:115517 d:- ref:0 ;
in:226 out:224 type:P dur:8 cpbdur:8 q:42.24 aq:34.69 tex:305802 mv:265272 misc:82758 imb:52080 pmb:4990 smb:72530 d:- ref:0 ;
in:224 out:225 type:B dur:8 cpbdur:8 q:42.26 aq:35.06 tex:93970 mv:218201 misc:77493 imb:10656 pmb:13242 smb:105702 d:- ref:0 ;
in:225 out:226 type:b dur:8 cpbdur:8 q:42.25 aq:34.99 tex:88642 mv:217121 misc:75829 imb:10129 pmb:12916 smb:106555 d:- ref:0 ;
in:229 out:227 type:P dur:8 cpbdur:8 q:42.15 aq:33.78 tex:346086 mv:289293 misc:77541 imb:60750 pmb:4821 smb:64029 d:- ref:0 ;
in:227 out:228 type:B dur:8 cpbdur:8 q:42.21 aq:34.86 tex:114774 mv:254163 misc:81151 imb:13714 pmb:13811 smb:102075 d:- ref:0 ;
in:228 out:229 type:b dur:8 cpbdur:8 q:42.18 aq:34.43 tex:102205 mv:232545 misc:77954 imb:11451 pmb:13430 smb:104719 d:- ref:0 ;
in:230 out:230 type:P dur:8 cpbdur:8 q:42.05 aq:33.77 tex:173989 mv:200508 misc:82511 imb:26605 pmb:5618 smb:97377 d:- ref:0 ;
in:231 out:231 type:P dur:8 cpbdur:8 q:42.06 aq:33.44 tex:198758 mv:216547 misc:87167 imb:31187 pmb:5741 smb:92672 d:- ref:0 ;
in:232 out:232 type:P dur:8 cpbdur:8 q:42.08 aq:33.82 tex:200455 mv:219636 misc:86525 imb:31894 pmb:5730 smb:91976 d:- ref:0 ;
in:233 out:233 type:P dur:8 cpbdur:8 q:42.11 aq:34.00 tex:208780 mv:222798 misc:87030 imb:32916 pmb:5656 smb:91028 d:- ref:0 ;
in:234 out:234 type:P dur:8 cpbdur:8 q:42.11 aq:33.54 tex:204425 mv:224236 misc:89035 imb:32797 pmb:5742 smb:91061 d:- ref:0 ;
in:235 out:235 type:P dur:8 cpbdur:8 q:42.09 aq:33.83 tex:181604 mv:207672 misc:87108 imb:28454 pmb:5762 smb:95384 d:- ref:0 ;
in:236 out:236 type:I dur:8 cpbdur:8 q:39.42 aq:31.35 tex:673516 mv:387977 misc:3227 imb:129600 pmb:0 smb:0 d:- ref:;
in:240 out:237 type:P dur:8 cpbdur:8 q:42.24 aq:33.86 tex:284336 mv:269466 misc:80814 imb:48857 pmb:5689 smb:75054 d:- ref:0 ;
in:238 out:238 type:B dur:8 cpbdur:8 q:42.24 aq:34.99 tex:100477 mv:242336 misc:75619 imb:11970 pmb:14112 smb:103518 d:- ref:0 ;
in:237 out:239 type:b dur:8 cpbdur:8 q:42.24 aq:35.60 tex:59919 mv:194064 misc:64929 imb:8348 pmb:12420 smb:108832 d:- ref:0 ;
in:239 out:240 type:b dur:8 cpbdur:8 q:42.24 aq:36.18 tex:44952 mv:143167 misc:56817 imb:5080 pmb:9943 smb:114577 d:- ref:0 ;
in:244 out:241 type:P dur:8 cpbdur:8 q:42.34 aq:34.29 tex:240803 mv:250827 misc:87026 imb:43156 pmb:5758 smb:80686 d:- ref:0 ;
in:242 out:242 type:B dur:8 cpbdur:8 q:42.29 aq:34.16 tex:81836 mv:198822 misc:72358 imb:8721 pmb:12419 smb:108460 d:- ref:0 ;
in:241 out:243 type:b dur:8 cpbdur:8 q:42.26 aq:34.96 tex:47383 mv:139010 misc:56247 imb:4952 pmb:9455 smb:115193 d:- ref:0 ;
in:243 out:244 type:b dur:8 cpbdur:8 q:42.31 aq:35.22 tex:35120 mv:82373 misc:39835 imb:2521 pmb:6577 smb:120502 d:- ref:0 ;
in:248 out:245 type:P dur:8 cpbdur:8 q:42.40 aq:35.03 tex:199801 mv:230719 misc:87880 imb:31301 pmb:6422 smb:91877 d:- ref:0 ;
in:246 out:246 type:B dur:8 cpbdur:8 q:42.37 aq:34.86 tex:69457 mv:162667 misc:62828 imb:5762 pmb:10896 smb:112942 d:- ref:0 ;
in:245 out:247 type:b dur:8 cpbdur:8 q:42.35 aq:35.28 tex:36576 mv:85081 misc:39967 imb:2487 pmb:6769 smb:120344 d:- ref:0 ;
in:247 out:248 type:b dur:8 cpbdur:8 q:42.38 aq:35.58 tex:31561 mv:73744 misc:39135 imb:1830 pmb:6451 smb:121319 d:- ref:0 ;
in:252 out:249 type:P dur:8 cpbdur:8 q:42.43 aq:34.53 tex:217269 mv:229190 misc:83861 imb:40458 pmb:5468 smb:83674 d:- ref:0 ;
in:250 out:250 type:B dur:8 cpbdur:8 q:42.41 aq:34.37 tex:90523 mv:222142 misc:76431 imb:9077 pmb:13829 smb:106694 d:- ref:0 ;
in:249 out:251 type:b dur:8 cpbdur:8 q:42.40 aq:34.35 tex:37693 mv:95467 misc:46864 imb:2698 pmb:8078 smb:118824 d:- ref:0 ;
in:251 out:252 type:b dur:8 cpbdur:8 q:42.42 aq:35.50 tex:49762 mv:116231 misc:50895 imb:3687 pmb:8900 smb:117013 d:- ref:0 ;
in:255 out:253 type:P dur:8 cpbdur:8 q:42.37 aq:34.55 tex:258552 mv:237492 misc:80668 imb:49659 pmb:4557 smb:75384 d:- ref:0 ;
in:253 out:254 type:B dur:8 cpbdur:8 q:42.41 aq:34.24 tex:87917 mv:208136 misc:71915 imb:10201 pmb:11620 smb:107779 d:- ref:0 ;
in:254 out:255 type:b dur:8 cpbdur:8 q:42.39 aq:33.59 tex:86626 mv:219628 misc:73434 imb:10974 pmb:11702 smb:106924 d:- ref:0 ;
in:256 out:256 type:P dur:8 cpbdur:8 q:42.26 aq:33.74 tex:185728 mv:205217 misc:83415 imb:31949 pmb:5047 smb:92604 d:- ref:0 ;
in:257 out:257 type:P dur:8 cpbdur:8 q:42.25 aq:33.17 tex:192683 mv:207154 misc:82939 imb:35525 pmb:4622 smb:89453 d:- ref:0 ;
in:258 out:258 type:P dur:8 cpbdur:8 q:42.22 aq:32.68 tex:199400 mv:215401 misc:84703 imb:39877 pmb:4619 smb:85104 d:- ref:0 ;
in:259 out:259 type:P dur:8 cpbdur:8 q:42.18 aq:33.94 tex:159716 mv:184653 misc:80071 imb:32108 pmb:4287 smb:93205 d:- ref:0 ;
in:260 out:260 type:P dur:8 cpbdur:8 q:42.13 aq:33.16 tex:190682 mv:204108 misc:86098 imb:37414 pmb:4432 smb:87754 d:- ref:0 ;
in:261 out:261 type:P dur:8 cpbdur:8 q:42.13 aq:33.15 tex:196836 mv:208643 misc:85505 imb:39629 pmb:4426 smb:85545 d:- ref:0 ;
in:262 out:262 type:P dur:8 cpbdur:8 q:42.13 aq:33.34 tex:205438 mv:212911 misc:85515 imb:38495 pmb:4656 smb:86449 d:- ref:0 ;
in:263 out:263 type:P dur:8 cpbdur:8 q:42.09 aq:32.84 tex:243363 mv:242980 misc:86561 imb:48489 pmb:4714 smb:76397 d:- ref:0 ;
in:264 out:264 type:P dur:8 cpbdur:8 q:42.06 aq:33.04 tex:223900 mv:234439 misc:83373 imb:45214 pmb:4959 smb:79427 d:- ref:0 ;
in:265 out:265 type:P dur:8 cpbdur:8 q:42.08 aq:33.24 tex:219641 mv:240871 misc:87536 imb:42234 pmb:5378 smb:81988 d:- ref:0 ;
in:266 out:266 type:P dur:8 cpbdur:8 q:42.08 aq:32.16 tex:216894 mv:243044 misc:89766 imb:39712 pmb:5221 smb:84667 d:- ref:0 ;
in:267 out:267 type:P dur:8 cpbdur:8 q:42.08 aq:32.90 tex:207073 mv:237581 misc:85210 imb:38622 pmb:5447 smb:85531 d:- ref:0 ;
in:268 out:268 type:P dur:8 cpbdur:8 q:42.09 aq:32.61 tex:224544 mv:237920 misc:83744 imb:41358 pmb:5235 smb:83007 d:- ref:0 ;
in:269 out:269 type:P dur:8 cpbdur:8 q:42.10 aq:32.31 tex:239454 mv:248084 misc:82998 imb:45244 pmb:5024 smb:79332 d:- ref:0 ;
in:270 out:270 type:P dur:8 cpbdur:8 q:42.11 aq:34.82 tex:166140 mv:192848 misc:75292 imb:33603 pmb:4475 smb:91522 d:- ref:0 ;
in:271 out:271 type:P dur:8 cpbdur:8 q:42.13 aq:32.13 tex:228042 mv:234936 misc:85598 imb:45396 pmb:4537 smb:79667 d:- ref:0 ;
in:272 out:272 type:P dur:8 cpbdur:8 q:42.13 aq:32.83 tex:178743 mv:201494 misc:80035 imb:35785 pmb:4515 smb:89300 d:- ref:0 ;
in:273 out:273 type:P dur:8 cpbdur:8 q:42.14 aq:32.16 tex:188359 mv:196539 misc:76710 imb:36123 pmb:4021 smb:89456 d:- ref:0 ;
in:274 out:274 type:P dur:8 cpbdur:8 q:42.16 aq:32.01 tex:176505 mv:182420 misc:76155 imb:32705 pmb:3950 smb:92945 d:- ref:0 ;
in:275 out:275 type:P dur:8 cpbdur:8 q:42.18 aq:31.71 tex:140914 mv:159404 misc:69746 imb:26344 pmb:3817 smb:99439 d:- ref:0 ;
in:276 out:276 type:P dur:8 cpbdur:8 q:42.20 aq:32.19 tex:140727 mv:155423 misc:64258 imb:27943 pmb:3378 smb:98279 d:- ref:0 ;
in:277 out:277 type:P dur:8 cpbdur:8 q:42.22 aq:32.08 tex:158903 mv:166852 misc:71205 imb:28991 pmb:3414 smb:97195 d:- ref:0 ;
in:278 out:278 type:P dur:8 cpbdur:8 q:42.24 aq:31.87 tex:181986 mv:191666 misc:79428 imb:33365 pmb:3929 smb:92306 d:- ref:0 ;
in:279 out:279 type:P dur:8 cpbdur:8 q:42.26 aq:31.30 tex:218477 mv:222511 misc:84956 imb:40702 pmb:4067 smb:84831 d:- ref:0 ;
in:280 out:280 type:P dur:8 cpbdur:8 q:42.28 aq:31.34 tex:200863 mv:219614 misc:82955 imb:37897 pmb:4170 smb:87533 d:- ref:0 ;
in:281 out:281 type:P dur:8 cpbdur:8 q:42.29 aq:31.33 tex:207131 mv:224218 misc:84995 imb:38160 pmb:4236 smb:87204 d:- ref:0 ;
in:282 out:282 type:P dur:8 cpbdur:8 q:42.28 aq:31.61 tex:197220 mv:212615 misc:81389 imb:33783 pmb:4349 smb:91468 d:- ref:0 w:5,33,0 ;
in:283 out:283 type:P dur:8 cpbdur:8 q:42.29 aq:31.44 tex:247944 mv:250212 misc:84516 imb:48462 pmb:4153 smb:76985 d:- ref:0 ;
in:284 out:284 type:P dur:8 cpbdur:8 q:42.29 aq:31.89 tex:230593 mv:239946 misc:83957 imb:39863 pmb:4568 smb:85169 d:- ref:0 ;
in:285 out:285 type:P dur:8 cpbdur:8 q:42.28 aq:32.36 tex:225053 mv:232180 misc:80711 imb:38434 pmb:4425 smb:86741 d:- ref:0 ;
in:286 out:286 type:P dur:6 cpbdur:6 q:43.26 aq:32.80 tex:254528 mv:260123 misc:80077 imb:51994 pmb:3946 smb:73660 d:- ref:0 ;
in:287 out:287 type:P dur:8 cpbdur:8 q:42.24 aq:33.81 tex:357810 mv:308347 misc:61819 imb:81297 pmb:2995 smb:45308 d:- ref:0 ;
in:288 out:288 type:P dur:8 cpbdur:8 q:42.22 aq:32.26 tex:285814 mv:283181 misc:76445 imb:62063 pmb:4061 smb:63476 d:- ref:0 ;
in:289 out:289 type:P dur:8 cpbdur:8 q:42.20 aq:32.12 tex:267230 mv:263048 misc:79690 imb:53643 pmb:4123 smb:71834 d:- ref:0 ;
in:290 out:290 type:P dur:8 cpbdur:8 q:42.19 aq:32.20 tex:292859 mv:275559 misc:76574 imb:62135 pmb:3598 smb:63867 d:- ref:0 ;
in:291 out:291 type:P dur:8 cpbdur:8 q:42.20 aq:33.37 tex:266665 mv:256124 misc:72259 imb:57978 pmb:3753 smb:67869 d:- ref:0 ;
in:292 out:292 type:P dur:8 cpbdur:8 q:42.22 aq:33.39 tex:272060 mv:265834 misc:76178 imb:58564 pmb:3995 smb:67041 d:- ref:0 ;
in:293 out:293 type:P dur:8 cpbdur:8 q:42.25 aq:33.69 tex:282062 mv:266928 misc:72242 imb:59917 pmb:3784 smb:65899 d:- ref:0 ;
